slide_id,conch_feature,label
C3L-02170-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02170-23.h5,CPTAC-LSCC
C3L-04379-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04379-28.h5,CPTAC-LSCC
C3N-01768-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01768-26.h5,CPTAC-LSCC
C3N-01893-30,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01893-30.h5,CPTAC-LSCC
C3L-04086-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04086-23.h5,CPTAC-LSCC
C3L-04391-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04391-23.h5,CPTAC-LSCC
C3L-00927-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00927-22.h5,CPTAC-LSCC
C3L-04216-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04216-26.h5,CPTAC-LSCC
C3L-04367-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04367-28.h5,CPTAC-LSCC
C3L-02660-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02660-27.h5,CPTAC-LSCC
C3L-04871-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04871-24.h5,CPTAC-LSCC
C3L-00445-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00445-21.h5,CPTAC-LSCC
C3N-02523-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02523-22.h5,CPTAC-LSCC
C3N-03076-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03076-23.h5,CPTAC-LSCC
C3L-04408-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04408-26.h5,CPTAC-LSCC
C3L-03961-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03961-23.h5,CPTAC-LSCC
C3L-04874-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04874-22.h5,CPTAC-LSCC
C3L-03961-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03961-22.h5,CPTAC-LSCC
C3L-01000-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-01000-25.h5,CPTAC-LSCC
C3N-04127-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04127-22.h5,CPTAC-LSCC
C3L-04889-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04889-28.h5,CPTAC-LSCC
C3L-04888-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04888-27.h5,CPTAC-LSCC
C3L-05397-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05397-25.h5,CPTAC-LSCC
C3L-04079-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04079-23.h5,CPTAC-LSCC
C3L-05428-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05428-26.h5,CPTAC-LSCC
C3L-05392-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05392-28.h5,CPTAC-LSCC
C3L-05398-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05398-25.h5,CPTAC-LSCC
C3N-01020-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01020-26.h5,CPTAC-LSCC
C3L-01455-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-01455-26.h5,CPTAC-LSCC
C3L-05420-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05420-26.h5,CPTAC-LSCC
C3N-04155-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04155-22.h5,CPTAC-LSCC
C3L-02629-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02629-26.h5,CPTAC-LSCC
C3N-02283-30,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02283-30.h5,CPTAC-LSCC
C3L-05150-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05150-25.h5,CPTAC-LSCC
C3L-02648-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02648-25.h5,CPTAC-LSCC
C3L-00927-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00927-21.h5,CPTAC-LSCC
C3N-02494-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02494-22.h5,CPTAC-LSCC
C3L-04856-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04856-24.h5,CPTAC-LSCC
C3N-00211-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00211-22.h5,CPTAC-LSCC
C3L-05369-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05369-21.h5,CPTAC-LSCC
C3N-03072-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03072-21.h5,CPTAC-LSCC
C3L-04880-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04880-23.h5,CPTAC-LSCC
C3L-04874-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04874-27.h5,CPTAC-LSCC
C3N-01411-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01411-21.h5,CPTAC-LSCC
C3L-04334-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04334-26.h5,CPTAC-LSCC
C3L-01838-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-01838-23.h5,CPTAC-LSCC
C3L-04912-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04912-26.h5,CPTAC-LSCC
C3N-04179-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04179-26.h5,CPTAC-LSCC
C3L-04378-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04378-21.h5,CPTAC-LSCC
C3L-04379-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04379-27.h5,CPTAC-LSCC
C3L-04866-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04866-28.h5,CPTAC-LSCC
C3L-05394-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05394-21.h5,CPTAC-LSCC
C3L-00568-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00568-22.h5,CPTAC-LSCC
C3L-02669-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02669-23.h5,CPTAC-LSCC
C3N-05080-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-05080-27.h5,CPTAC-LSCC
C3L-05394-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05394-28.h5,CPTAC-LSCC
C3L-02358-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02358-21.h5,CPTAC-LSCC
C3L-02629-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02629-27.h5,CPTAC-LSCC
C3L-04409-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04409-26.h5,CPTAC-LSCC
C3L-02646-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02646-26.h5,CPTAC-LSCC
C3L-03982-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03982-21.h5,CPTAC-LSCC
C3L-02627-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02627-27.h5,CPTAC-LSCC
C3L-03982-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03982-28.h5,CPTAC-LSCC
C3L-05417-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05417-25.h5,CPTAC-LSCC
C3N-02434-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02434-23.h5,CPTAC-LSCC
C3N-03882-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03882-23.h5,CPTAC-LSCC
C3L-04888-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04888-24.h5,CPTAC-LSCC
C3L-02625-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02625-23.h5,CPTAC-LSCC
C3N-00221-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00221-21.h5,CPTAC-LSCC
C3N-03880-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03880-21.h5,CPTAC-LSCC
C3L-04334-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04334-21.h5,CPTAC-LSCC
C3L-05411-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05411-24.h5,CPTAC-LSCC
C3L-02170-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02170-22.h5,CPTAC-LSCC
C3L-04404-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04404-26.h5,CPTAC-LSCC
C3L-04872-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04872-22.h5,CPTAC-LSCC
C3L-04863-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04863-23.h5,CPTAC-LSCC
C3L-04922-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04922-22.h5,CPTAC-LSCC
C3L-02619-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02619-23.h5,CPTAC-LSCC
C3L-02163-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02163-25.h5,CPTAC-LSCC
C3L-03987-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03987-26.h5,CPTAC-LSCC
C3L-02650-29,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02650-29.h5,CPTAC-LSCC
C3L-04854-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04854-27.h5,CPTAC-LSCC
C3L-02650-30,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02650-30.h5,CPTAC-LSCC
C3L-02164-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02164-21.h5,CPTAC-LSCC
C3N-02252-30,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02252-30.h5,CPTAC-LSCC
C3N-04673-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04673-24.h5,CPTAC-LSCC
C3L-06169-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-06169-24.h5,CPTAC-LSCC
C3L-02891-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02891-23.h5,CPTAC-LSCC
C3L-04866-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04866-23.h5,CPTAC-LSCC
C3L-02127-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02127-25.h5,CPTAC-LSCC
C3N-01018-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01018-27.h5,CPTAC-LSCC
C3L-05393-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05393-24.h5,CPTAC-LSCC
C3L-04854-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04854-22.h5,CPTAC-LSCC
C3L-02649-30,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02649-30.h5,CPTAC-LSCC
C3L-02649-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02649-22.h5,CPTAC-LSCC
C3L-04792-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04792-23.h5,CPTAC-LSCC
C3L-02627-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02627-23.h5,CPTAC-LSCC
C3N-00211-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00211-21.h5,CPTAC-LSCC
C3L-00445-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00445-25.h5,CPTAC-LSCC
C3N-03093-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03093-21.h5,CPTAC-LSCC
C3L-04216-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04216-24.h5,CPTAC-LSCC
C3L-03965-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03965-25.h5,CPTAC-LSCC
C3L-04888-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04888-22.h5,CPTAC-LSCC
C3L-04874-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04874-23.h5,CPTAC-LSCC
C3L-02665-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02665-24.h5,CPTAC-LSCC
C3L-00965-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00965-26.h5,CPTAC-LSCC
C3L-04378-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04378-26.h5,CPTAC-LSCC
C3L-04863-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04863-26.h5,CPTAC-LSCC
C3L-04367-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04367-21.h5,CPTAC-LSCC
C3L-05145-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05145-24.h5,CPTAC-LSCC
C3L-04071-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04071-23.h5,CPTAC-LSCC
C3N-00555-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00555-23.h5,CPTAC-LSCC
C3L-04916-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04916-21.h5,CPTAC-LSCC
C3L-06169-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-06169-28.h5,CPTAC-LSCC
C3L-02660-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02660-21.h5,CPTAC-LSCC
C3L-03965-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03965-23.h5,CPTAC-LSCC
C3L-04786-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04786-23.h5,CPTAC-LSCC
C3L-02969-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02969-22.h5,CPTAC-LSCC
